bodyType,color,condition,drive,engineDisplacement,enginePower,equipment,fuelType,mileage,modelDate,name,numberOfDoors,owners,price,productionDate,rabber,technicalPassport,vehicleTransmission
2,3,3,2,4.4,575,2,2,36151,5,X6_M,5,2,4550000,3,0,1,1
1,7,3,1,2.0,184,2,1,123661,10,520d,4,1,1037000,8,0,1,1
6,6,3,2,2.0,249,3,2,49653,2,Gran Coupe,5,2,2167000,3,0,1,1
4,3,3,2,2.0,190,4,1,0,2,420i,2,1,3842300,1,0,1,1
2,2,3,2,2.0,190,3,1,32718,5,20d,5,1,2320000,3,0,1,1
1,1,3,1,2.0,184,3,2,93300,8,320i,4,2,1149000,6,0,1,1
1,1,3,2,3.0,249,4,1,0,0,730Li,4,1,6415200,1,0,1,1
3,5,3,1,1.6,136,3,2,96864,8,116i,5,1,768000,7,0,1,1
6,1,3,2,2.0,184,3,2,102432,8,Gran Turismo,5,1,1330000,6,0,1,1
2,4,3,0,1.5,140,3,2,21873,4,18i,5,1,1699000,2,0,1,3
1,6,3,2,2.0,190,2,1,116841,3,520d,4,1,2099000,2,0,1,1
2,1,3,2,2.0,192,3,2,48966,4,20i,5,1,1818000,3,0,1,1
2,6,3,2,3.0,249,3,1,72439,6,30d,5,1,2947000,5,0,1,1
2,2,3,2,3.0,249,3,1,65355,5,30d,5,2,2974000,5,0,1,1
1,2,3,2,2.0,184,3,2,46200,4,320i,4,3,1679000,3,0,1,1
2,2,3,2,2.0,245,2,2,18553,5,28i,5,2,2229000,4,0,1,1
2,6,3,2,4.4,575,3,2,19884,5,X5_M,5,2,4550000,3,0,1,1
1,1,3,2,4.4,600,3,2,0,2,M5,4,1,8022009,1,0,1,1
1,1,3,2,3.0,340,4,2,32700,3,540i,4,1,3198000,3,0,1,1
1,6,3,2,2.0,249,3,2,37545,3,530d,4,3,2797000,3,0,1,1
1,1,3,2,3.0,249,4,1,0,3,530d,4,1,4490000,1,0,1,1
8,8,3,2,2.0,249,4,2,8500,2,430i,2,2,2800000,2,0,1,1
3,8,3,1,1.5,136,2,2,45884,2,118i,5,2,1279000,2,0,1,1
2,1,3,2,2.0,184,4,2,9878,1,20i,5,2,2900000,2,0,1,1
1,1,3,1,2.0,190,4,1,112000,6,520d,4,1,1370000,4,0,1,1
1,6,3,2,2.0,190,3,1,5070,3,520d,4,1,2943000,1,0,1,1
2,1,3,2,3.0,340,5,2,0,1,40i,5,1,6750000,1,0,1,1
1,6,3,1,2.0,190,4,1,83000,6,520d,4,1,1700000,4,0,1,1
2,12,3,2,2.0,184,3,1,106000,9,20d,5,2,1145000,8,0,1,1
2,2,3,2,2.0,190,3,1,30048,5,20d,5,2,2255000,4,0,1,1
2,1,3,0,1.5,140,3,2,46393,2,18i,5,1,1747000,2,0,1,3
4,11,3,2,2.0,184,1,1,88500,6,420i,2,2,1425000,6,0,1,1
2,3,3,2,3.0,249,4,1,41807,5,30d,5,2,2695000,2,0,1,1
1,3,3,1,2.0,184,1,2,114167,6,520d,4,1,1499000,4,0,1,1
1,1,3,2,3.0,249,4,1,0,0,730Li,4,1,6200000,1,0,1,1
1,1,3,2,2.0,249,2,2,62031,3,530d,4,1,2749000,2,0,1,1
1,1,3,2,4.4,450,5,2,131680,7,750Li,4,2,1340000,6,0,1,1
1,1,3,1,2.0,184,3,2,0,1,320i,4,1,2844885,1,0,1,1
1,2,3,2,4.4,625,4,2,8078,2,Competition,4,1,7599000,1,0,1,1
4,3,3,2,3.0,313,3,1,125790,8,640d,2,3,1530000,8,0,1,1
2,4,3,2,3.0,218,3,1,93230,6,25d,5,1,2249000,6,0,1,1
8,1,3,1,2.0,249,4,2,53000,2,430i,2,1,2300000,3,0,1,1
6,3,3,2,2.0,249,4,2,9136,2,Gran Coupe,5,1,2750000,1,0,1,1
1,1,3,1,2.0,190,2,1,123290,3,520d,4,2,1997000,2,0,1,1
1,1,3,1,2.0,184,3,2,169840,10,520d,4,2,1055000,7,0,1,1
1,3,3,2,3.0,381,4,1,172000,7,750Ld,4,3,1690000,7,0,0,1
4,1,3,2,2.0,184,4,2,0,2,420i,2,1,3411400,1,0,1,1
1,2,3,1,1.5,136,3,2,95400,4,318d,4,1,1155000,4,0,1,1
2,1,3,2,3.0,245,3,1,102653,9,30d,5,2,1775000,8,0,1,1
2,1,3,2,3.0,249,1,1,91000,5,30d,5,2,2550000,5,0,1,1
2,1,3,2,3.0,249,5,1,0,1,30d,5,1,6260800,1,0,1,1
1,3,3,2,2.0,184,2,1,86282,8,320i,4,3,1380000,5,0,1,1
2,6,3,2,2.0,245,3,2,63635,5,28i,5,1,2068000,5,0,1,1
2,4,3,2,2.0,190,4,1,81050,5,20d,5,1,1630000,5,0,1,1
2,6,3,2,2.0,184,2,2,11070,2,20i,5,1,2899000,1,0,1,1
4,2,3,1,2.0,190,2,1,44000,2,420i,2,2,2050000,2,0,1,1
8,6,3,1,3.0,431,3,2,85355,5,внедорожник,2,1,2799000,5,0,1,2
2,1,3,2,3.0,249,3,1,68845,5,30d,5,2,3299000,3,0,1,1
6,2,3,2,2.0,249,3,2,47031,2,Gran Coupe,5,2,2349000,2,0,1,1
1,1,3,2,3.0,400,4,1,0,4,750Ld,4,1,7299000,3,0,1,1
6,2,3,2,2.0,249,3,2,47031,2,Gran Coupe,5,2,2349000,2,0,1,1
2,5,3,2,3.0,510,3,2,6155,0,внедорожник,5,1,6290000,1,0,1,1
2,3,3,2,2.0,190,2,1,55654,2,20d,5,2,2417000,2,0,1,1
2,4,3,2,2.0,150,3,1,41865,4,18d,5,1,1863000,3,0,1,1
2,5,3,2,3.0,249,4,1,0,1,30d,5,1,5658700,1,0,1,1
6,3,3,2,3.0,249,1,1,30000,2,Gran Turismo,5,1,3149000,2,0,1,1
4,2,3,1,1.5,136,1,2,33060,2,218i,2,1,1735000,2,0,1,1
1,6,3,2,3.0,249,4,1,0,0,730Li,4,1,6838425,1,0,1,1
2,1,3,2,2.0,150,1,1,22190,4,18d,5,1,1815000,3,0,1,1
1,8,3,1,2.0,184,2,2,102200,8,320i,4,2,1049000,6,0,1,1
2,2,3,2,3.0,313,2,1,71082,6,40d,5,2,3547368,3,0,1,1
1,6,3,1,1.5,136,2,2,58200,4,318d,4,3,1319000,3,0,1,1
1,1,3,1,2.0,249,1,2,36601,4,730Li,4,1,3399000,1,0,1,1
1,3,3,2,2.0,245,3,2,142000,10,528Li,4,2,970000,7,0,1,1
1,1,3,2,2.0,184,1,2,110000,8,320i,4,2,1320000,5,0,1,1
1,1,3,2,3.0,249,4,1,0,4,730Li,4,1,5918372,2,0,1,1
1,1,3,2,2.0,218,1,1,119458,6,525i,4,3,1375000,7,0,1,1
1,3,3,1,2.0,190,1,1,8500,3,520d,4,1,2497000,2,0,1,1
2,2,3,2,3.0,249,3,1,94000,5,30d,5,2,2990000,4,0,1,1
2,2,3,2,3.0,249,2,1,4520,1,30d,5,2,4637000,1,0,1,1
2,1,3,2,3.0,340,4,2,0,1,40i,5,1,6462000,1,0,1,1
2,3,3,2,3.0,249,2,1,29780,1,30d,5,2,4517000,2,0,1,1
2,1,3,2,2.0,184,3,2,104883,5,20i,5,2,1317000,6,0,1,1
1,1,3,2,2.0,190,2,1,60445,3,520d,4,2,2097000,2,0,1,1
2,2,3,2,3.0,400,4,1,14596,1,M50d,5,2,6084000,2,0,1,1
2,2,3,2,3.0,381,3,1,104685,6,M50d,5,1,3318000,4,0,1,1
1,1,3,2,3.0,249,4,1,0,0,730Li,4,1,6573600,1,0,1,1
1,1,3,2,3.0,400,2,1,81,4,750Li,4,1,7919000,2,0,1,1
1,2,3,2,3.0,320,3,1,4542,4,740Ld,4,1,4519000,1,0,1,1
2,1,3,2,3.0,249,1,1,83085,5,30d,5,1,2647000,5,0,1,1
2,6,3,2,3.0,249,4,1,17146,1,30d,5,1,4850000,1,0,1,1
1,1,3,2,2.0,190,3,1,17058,3,520d,4,1,2789000,1,0,1,1
1,1,3,2,3.0,249,4,1,0,0,730Li,4,1,6200000,1,0,1,1
1,1,3,1,2.0,190,2,1,143266,4,320i,4,1,1549000,2,0,1,1
2,2,3,2,3.0,249,4,1,25200,1,30d,5,1,5049000,1,0,1,1
1,1,3,2,3.0,320,3,2,52766,7,740Li,4,2,1999000,5,0,1,1
2,2,3,2,3.0,313,4,1,41633,5,40d,5,1,3625000,3,0,1,1
2,2,3,2,2.0,150,2,1,63980,4,18d,5,1,1774000,3,0,1,1
2,6,3,2,2.0,190,3,1,85000,5,20d,5,1,1754000,5,0,1,1
1,5,3,2,2.0,184,1,2,24000,4,320i,4,2,1695000,3,0,1,1
1,6,3,2,3.0,320,4,1,0,4,740Ld,4,1,10127600,1,0,1,1
1,1,3,2,3.0,249,3,1,33426,4,730Li,4,2,3730000,2,0,1,1
1,6,3,2,3.0,249,5,1,0,0,730Li,4,1,9918500,1,0,1,1
1,1,3,1,2.0,184,2,2,130405,8,320i,4,3,825000,7,0,1,1
2,2,3,2,2.0,192,2,2,5646,4,20i,5,1,2077600,1,0,1,1
2,1,3,2,4.4,575,3,2,97108,5,X5_M,5,3,2799000,5,0,1,1
1,2,3,2,3.0,249,4,1,22096,3,530d,4,1,3500000,1,0,1,1
1,3,3,2,4.4,625,4,2,9081,2,Competition,4,1,7777000,1,0,1,1
1,3,3,2,3.0,320,2,1,121564,4,740Ld,4,1,2671000,4,0,1,1
2,3,3,2,3.0,381,3,1,90627,6,M50d,5,3,2996000,6,0,1,1
2,6,3,2,2.0,190,2,1,53700,2,20d,5,2,2048000,2,0,1,1
1,1,3,2,2.0,184,1,2,110000,8,320i,4,2,1320000,5,0,1,1
2,2,3,2,3.0,313,4,1,39190,5,40d,5,1,3820000,2,0,1,1
1,1,3,2,6.6,609,5,2,0,0,M760Li,4,1,14234300,1,0,1,1
2,4,3,2,2.0,190,2,1,93533,5,20d,5,1,1567000,6,0,1,1
1,1,3,1,2.0,184,3,2,135128,10,520d,4,3,981000,7,0,1,1
1,1,3,2,4.4,450,3,2,159000,4,750Li,4,2,2218000,5,0,1,1
1,1,3,2,3.0,258,2,1,113541,10,530d,4,2,1149000,8,0,0,1
2,1,3,2,3.0,306,2,1,164132,9,40d,5,3,1489000,8,0,1,1
1,1,3,2,3.0,249,5,1,0,0,730Li,4,1,7920000,1,0,1,1
1,6,3,1,4.4,560,4,2,15000,8,M5,4,3,3100000,8,0,1,3
2,6,3,2,2.0,184,3,1,135127,9,20d,5,1,1480000,6,0,1,1
1,1,3,2,3.0,249,4,1,0,0,730Li,4,1,5890000,1,0,1,1
2,1,3,2,3.0,245,3,1,157607,9,30d,5,2,1548000,7,0,1,1
1,1,3,2,4.4,450,3,2,52642,4,750Ld,4,2,4078000,2,0,1,1
2,4,3,2,2.0,150,3,1,77100,4,18d,5,1,1670000,4,0,1,1
1,1,3,2,4.4,530,3,2,8929,0,750Ld,4,1,7199000,1,0,1,1
1,3,3,2,3.0,249,3,1,5865,4,730Li,4,1,4439000,2,0,1,1
1,1,3,2,3.0,249,1,1,10433,0,730Li,4,1,5999000,1,0,1,1
2,1,3,2,2.0,184,3,2,95574,7,20i,5,3,900000,6,0,1,1
1,6,3,2,3.0,249,3,1,0,4,730Li,4,1,7670000,1,0,1,1
2,4,3,2,2.0,184,3,2,196552,7,20i,5,3,765000,7,0,1,1
2,1,3,2,3.0,249,4,1,31200,5,30d,5,2,3927000,2,0,1,1
1,3,3,1,2.0,184,3,2,89944,8,320i,4,1,1026000,8,0,1,2
2,6,3,2,3.0,340,4,2,0,1,40i,5,1,7641918,1,0,1,1
2,1,3,2,2.0,190,3,1,92294,2,20d,5,1,2290000,3,0,1,1
1,6,3,2,4.4,462,4,2,20387,3,M550i,4,1,3999000,3,0,1,1
2,1,3,2,3.0,218,3,1,126587,6,25d,5,1,2470000,3,0,1,1
1,1,3,2,3.0,249,3,1,0,4,730Li,4,1,7920000,1,0,1,1
2,2,3,2,3.0,249,3,1,57421,6,30d,5,1,2786000,4,0,1,1
1,1,3,1,2.0,184,3,2,138264,6,520d,4,1,1264000,4,0,1,1
2,1,3,2,3.0,306,3,2,92767,9,35i,5,1,1392000,7,0,1,1
1,1,3,2,2.0,190,3,1,138091,3,520d,4,1,1848000,2,0,1,1
2,7,3,2,3.0,306,3,2,106581,6,35i,5,1,1921000,6,0,1,1
2,1,3,2,3.0,381,4,1,114172,5,M50d,5,1,2790000,6,0,1,1
2,8,3,2,2.0,245,3,2,60592,5,28i,5,2,2090000,3,0,1,1
4,3,3,2,3.0,306,3,2,90794,6,435,2,2,1767920,7,0,1,1
1,1,3,2,2.0,184,3,2,105753,8,320i,4,2,1162660,6,0,1,1
2,1,3,2,3.0,245,3,1,107270,7,30d,5,2,1898000,6,0,1,1
1,6,3,2,3.0,340,4,2,0,0,740Li,4,1,7050000,1,0,1,1
1,1,3,2,2.0,245,3,2,122388,6,528Ld,4,3,1160000,7,0,1,1
2,1,3,2,3.0,340,4,2,0,1,40i,5,1,6210000,1,0,1,1
1,4,3,2,2.0,184,3,1,141507,8,320i,4,1,1062680,7,0,1,1
1,1,3,1,2.0,184,3,2,293325,10,520d,4,1,714000,8,0,1,1
2,6,3,2,3.0,313,3,1,86478,5,40d,5,1,3076000,4,0,1,1
2,5,3,2,2.0,190,3,1,82395,5,20d,5,1,1845820,5,0,1,1
6,2,3,2,3.0,249,4,1,0,2,Gran Turismo,5,1,4722300,1,0,1,1
1,3,3,2,4.4,450,4,2,72212,4,750Ld,4,1,2700000,5,0,1,1
4,2,3,2,3.0,320,3,2,30125,4,640d,2,1,2800000,4,0,1,1
2,1,3,2,3.0,340,4,2,5121,1,40i,5,1,5501000,1,0,1,1
2,6,3,2,3.0,340,3,2,2000,1,40i,5,1,4700000,1,0,1,1
2,2,3,2,3.0,400,4,1,47582,1,M50d,5,1,5999000,1,0,1,1
2,1,3,2,3.0,249,4,1,23852,5,30d,5,1,4370000,1,0,1,1
6,2,3,2,3.0,249,4,1,0,2,Gran Turismo,5,1,4722300,1,0,1,1
6,3,3,2,3.0,249,4,1,26056,2,Gran Turismo,5,1,3814000,2,0,1,1
2,2,3,2,3.0,249,1,1,49514,6,30d,5,1,3823000,2,0,1,1
2,1,3,2,3.0,249,2,1,18650,1,30d,5,1,5100000,1,0,1,1
2,6,3,2,3.0,245,3,1,208237,9,30d,5,1,1426000,8,0,1,1
7,6,3,2,2.0,245,2,2,146048,6,528Li,5,1,1277000,6,0,1,1
1,2,3,2,3.0,249,4,1,27819,3,530d,4,3,3175000,2,0,1,1
3,3,3,1,1.6,136,1,2,102521,8,116i,5,3,697000,7,0,1,1
1,1,3,1,2.0,184,1,2,172970,6,520d,4,1,1149000,7,0,1,1
2,1,3,2,3.0,400,4,1,0,1,M50d,5,1,9294912,1,0,1,1
2,2,3,2,3.0,249,4,1,96880,6,30d,5,2,2839000,4,0,1,1
1,1,3,2,3.0,265,3,1,130122,4,730Li,4,3,2448000,5,0,1,1
1,1,3,2,4.4,450,3,2,29762,4,750Li,4,2,3615000,3,0,1,1
2,6,3,2,3.0,218,3,1,51525,6,25d,5,1,2935000,3,0,1,1
2,1,3,2,3.0,340,4,2,0,1,40i,5,1,6210000,1,0,1,1
2,3,3,2,4.4,555,1,2,218493,10,X5_M,5,3,1790000,8,0,1,1
3,2,3,1,1.6,136,3,2,139610,8,116i,5,2,589000,7,0,1,1
2,2,3,2,3.0,340,4,2,0,1,40i,5,1,5339200,1,0,1,1
1,1,3,2,4.4,625,1,2,12923,2,Competition,4,2,6997000,1,0,1,1
1,1,3,2,2.0,190,1,1,26329,4,320i,4,1,1925000,2,0,1,1
1,1,3,1,2.0,190,3,1,134000,3,520d,4,2,1700000,3,0,1,1
1,5,3,2,3.0,320,2,2,129625,8,Gran Coupe,4,3,1857000,7,0,1,1
4,1,3,2,1.5,231,3,3,27000,5,I8,2,1,4999998,4,0,1,1
1,1,3,2,2.0,218,4,1,169000,6,525i,4,2,1650000,5,0,1,1
4,2,3,1,4.4,560,1,2,32000,7,M6,2,2,2850000,8,0,1,3
2,1,3,2,3.0,340,4,2,0,1,40i,5,1,6210000,1,0,1,1
1,1,3,1,2.0,190,1,1,58000,3,520d,4,3,1890000,3,0,1,1
4,2,3,2,2.0,190,4,1,9812,2,420i,2,1,2250000,1,0,1,1
1,1,3,2,2.0,245,3,2,56500,6,528Li,4,1,2200000,4,0,1,1
2,1,3,2,3.0,249,3,1,53283,5,30d,5,2,3357000,3,0,1,1
2,1,3,2,3.0,249,3,1,50300,6,30d,5,2,3597000,3,0,1,1
1,2,3,2,2.0,190,3,1,0,3,520d,4,1,3730000,1,0,1,1
2,2,3,2,3.0,249,2,1,24627,5,30d,5,1,4170000,1,0,1,1
2,7,3,2,2.0,184,3,1,71318,9,20d,5,1,1380000,6,0,1,1
1,6,3,1,2.0,184,1,1,61000,10,520d,4,2,1247000,8,0,1,1
2,2,3,2,3.0,249,4,1,80368,5,30d,5,1,2849000,5,0,1,1
2,8,3,2,3.0,258,3,2,80000,9,28i,5,3,1200000,8,0,1,1
2,3,3,2,3.0,306,1,2,51581,6,35i,5,1,2297000,6,0,1,1
3,5,3,1,1.5,136,3,2,64190,4,118i,5,1,1199000,4,0,1,1
2,1,3,2,3.0,340,4,2,0,1,40i,5,1,6210000,1,0,1,1
2,2,3,2,3.0,249,4,1,0,1,30d,5,1,5738000,1,0,1,1
2,2,3,2,3.0,306,3,2,73573,7,35i,5,2,1498000,6,0,1,1
2,1,3,2,3.0,340,5,2,13000,1,40i,5,1,5800000,1,0,1,1
1,1,3,1,2.0,184,3,1,220000,8,320i,4,3,1000000,8,0,0,1
1,1,3,1,2.0,184,3,1,220000,8,320i,4,3,1000000,8,0,0,1
2,1,3,2,3.0,381,4,1,104735,6,M50d,5,1,2750000,6,0,1,1
1,1,3,1,2.0,184,1,2,157000,8,320i,4,2,1065000,7,0,1,1
6,3,3,2,2.0,190,1,1,63500,4,Gran Turismo,5,1,2250000,2,0,1,1
2,6,3,2,3.0,258,1,2,140000,9,28i,5,3,950000,8,0,0,1
1,5,3,2,2.0,184,3,1,97723,8,320i,4,2,1072000,7,0,1,1
2,1,3,2,2.0,190,4,1,14000,2,20d,5,1,2650000,1,0,1,1
2,1,3,2,3.0,340,4,2,0,1,40i,5,1,6210000,1,0,1,1
1,5,3,2,2.0,184,3,2,98703,8,320i,4,3,1178000,6,0,1,1
1,3,3,2,2.0,190,4,1,0,3,520d,4,1,3660000,1,0,1,1
2,4,3,2,2.0,184,2,2,81600,7,20i,5,1,750000,7,0,1,1
1,1,3,1,6.0,544,4,2,106000,7,760i,4,3,2200000,7,0,1,1
2,1,3,2,2.0,184,3,2,47638,5,20i,5,1,1950000,5,0,1,1
6,2,3,1,2.0,184,3,2,82000,4,Gran Turismo,5,1,1930000,2,0,1,1
2,1,3,2,3.0,218,2,1,63000,6,25d,5,1,3100000,3,0,1,1
2,1,3,2,3.0,249,5,1,0,1,30d,5,1,6192000,1,0,1,1
6,2,3,2,3.0,258,3,1,74000,6,Gran Turismo,5,1,2050000,6,0,1,1
2,1,3,2,3.0,218,3,1,59096,6,25d,5,2,3169000,2,0,1,1
1,2,3,2,2.0,245,3,2,58000,10,528Li,4,3,1130000,7,0,0,1
4,3,3,1,3.0,320,2,2,127000,8,640d,2,3,1420000,8,0,1,1
1,1,3,2,2.0,184,3,2,77000,8,320i,4,1,1380000,5,0,1,1
4,1,3,1,2.0,184,2,2,100000,6,420i,2,3,1250000,6,0,1,1
2,1,3,2,4.4,575,3,2,35000,5,X5_M,5,2,4900000,3,0,1,1
2,1,3,2,2.0,184,3,2,42390,9,20i,5,1,1400000,6,0,1,1
2,1,3,2,3.0,340,4,2,0,1,40i,5,1,6210000,1,0,1,1
4,2,3,1,3.0,370,3,2,39000,4,внедорожник,2,2,2950000,2,0,1,3
1,1,3,2,3.0,249,4,1,0,0,730Li,4,1,6433997,1,0,1,1
5,6,3,2,1.5,231,3,3,803,2,I8,2,1,9690001,2,0,1,1
1,2,3,2,2.0,218,3,1,112800,6,525i,4,3,1300000,7,0,0,1
2,1,3,2,2.0,150,2,1,70842,4,18d,5,2,1629000,4,0,1,1
2,1,3,2,3.0,249,3,1,158000,6,30d,5,2,2500000,5,0,1,1
4,2,3,2,2.0,184,2,2,47766,6,420i,2,1,1483000,6,0,1,1
2,1,3,1,2.0,150,3,2,74684,7,18i,5,3,896000,6,0,1,1
2,6,3,2,2.0,190,4,1,6090,1,20d,5,1,3270000,1,0,1,1
1,1,3,1,3.0,258,3,1,105937,6,530d,4,3,1488000,6,0,1,1
2,1,3,2,3.0,400,4,1,0,1,M50d,5,1,9294912,1,0,1,1
1,3,3,1,2.0,190,3,1,148000,6,520d,4,2,1390000,5,0,1,1
3,1,3,1,1.5,136,3,2,39000,4,118i,5,2,1130000,4,0,1,1
2,1,3,2,3.0,249,4,1,0,1,30d,5,1,6604800,1,0,1,1
2,3,3,2,3.0,381,5,1,162000,5,M50d,5,2,3200000,5,0,1,1
2,1,3,2,3.0,340,3,2,3976,1,40i,5,1,4839000,1,0,1,1
2,1,3,2,3.0,245,1,1,131000,9,30d,5,1,1800000,7,0,1,1
2,1,3,2,3.0,249,1,1,75000,6,30d,5,2,2875000,4,0,1,1
2,6,3,2,3.0,249,1,1,3420,1,30d,5,1,5888000,1,0,1,1
1,1,3,1,2.0,184,3,2,133652,10,520d,4,3,865000,7,0,1,1
1,1,3,2,3.0,258,3,1,138000,7,730Li,4,2,1755000,7,0,1,1
1,1,3,1,2.0,190,4,1,10183,3,520d,4,1,2590000,1,0,1,1
2,2,3,2,3.0,306,1,2,82071,5,35i,5,1,2359000,5,0,1,1
2,1,3,2,3.0,340,4,2,0,1,40i,5,1,6210000,1,0,1,1
1,2,3,2,2.0,249,3,2,80000,3,530d,4,1,2422000,3,0,1,1
4,2,3,2,3.0,320,2,2,75659,4,640d,2,3,2368000,5,0,1,1
2,1,3,2,3.0,249,4,1,0,1,30d,5,1,6639200,1,0,1,1
1,1,3,2,3.0,400,3,1,62145,4,750Li,4,2,4248000,3,0,1,1
1,2,3,2,2.0,218,3,1,124602,6,525i,4,3,1490000,5,0,1,1
1,2,3,2,3.0,320,4,2,133212,7,740Li,4,3,1549000,6,0,1,1
3,2,3,1,1.5,136,3,2,46583,2,118i,5,1,1346000,2,0,1,1
2,1,3,2,3.0,340,4,2,0,1,40i,5,1,6210000,1,0,1,1
3,1,3,1,1.6,136,2,2,88081,8,116i,5,3,651840,8,0,1,1
1,1,3,2,4.4,450,1,2,130000,7,750Ld,4,3,960000,8,0,0,1
1,2,3,2,2.0,190,3,1,105189,3,520d,4,2,2049000,3,0,1,1
1,2,3,2,2.0,184,2,1,134500,8,320i,4,3,1219000,6,0,1,1
2,6,3,2,2.0,190,2,1,12843,2,20d,5,1,2549000,2,0,1,1
1,1,3,2,3.0,249,4,1,0,4,730Li,4,1,8711356,2,0,1,1
3,10,3,1,1.5,136,2,2,10358,2,118i,5,1,1799000,1,0,1,1
1,6,3,2,3.0,320,3,1,93000,4,740Li,4,2,3290000,3,0,1,1
1,1,3,1,2.0,184,2,2,105600,6,520d,4,1,1339000,4,0,1,1
1,6,3,2,3.0,320,2,2,145909,7,740Li,4,3,1189000,8,0,1,1
4,2,3,2,2.0,184,2,2,52155,6,420i,2,1,1799000,4,0,1,1
1,1,3,2,2.0,190,1,1,42915,3,520d,4,1,2290000,1,0,1,1
2,1,3,2,3.0,340,4,2,0,1,40i,5,1,6210000,1,0,1,1
2,2,3,2,3.0,249,3,1,33623,6,30d,5,2,3500000,3,0,1,1
2,2,3,2,3.0,245,3,1,249680,9,30d,5,3,1258000,8,0,1,1
1,6,3,2,2.0,184,2,1,89860,8,320i,4,2,1349000,7,0,1,1
6,11,3,2,2.0,184,3,2,108000,8,Gran Turismo,5,2,1250000,7,0,1,1
2,4,3,1,2.0,150,2,2,64895,10,18i,5,2,849000,8,0,1,1
1,6,3,2,2.0,184,1,2,74000,8,320i,4,1,1170000,7,0,1,1
2,6,3,2,2.0,184,1,2,146000,5,20i,5,2,1400000,6,0,1,1
2,1,3,2,3.0,340,4,2,0,1,40i,5,1,6041250,1,0,1,1
2,6,3,2,2.0,245,3,2,29200,5,28i,5,2,1850000,6,0,1,1
1,6,3,2,3.0,320,1,2,126000,7,740Li,4,2,1600000,6,0,1,1
2,1,3,2,3.0,249,4,1,0,1,30d,5,1,6762000,1,0,1,1
2,2,3,2,3.0,381,1,1,79500,7,M50d,5,2,2150000,7,0,1,1
1,3,3,1,1.5,136,2,2,70110,4,318d,4,1,1299000,3,0,1,1
2,2,3,2,2.0,190,3,1,89000,5,20d,5,1,1569900,5,0,1,1
2,7,3,2,3.0,245,3,1,94822,7,30d,5,2,1860000,7,0,1,1
2,1,3,2,2.0,245,3,2,43985,5,28i,5,1,2203950,3,0,1,1
2,3,3,2,2.0,245,4,2,113120,9,28i,5,1,1450000,7,0,1,1
1,3,3,1,4.4,407,2,2,210655,11,750Ld,4,3,800000,8,0,0,1
2,1,3,2,3.0,340,4,2,0,1,40i,5,1,6210000,1,0,1,1
3,1,3,1,1.6,136,2,2,148729,8,116i,5,3,597000,8,0,1,1
1,2,3,1,2.0,184,1,1,72500,10,520d,4,2,1330000,8,0,1,1
1,3,3,2,2.0,184,3,2,58000,4,320i,4,1,1450000,3,0,1,1
4,8,3,1,3.0,450,4,2,19823,5,внедорожник,2,2,3799000,3,0,1,3
2,1,3,2,3.0,340,3,2,8000,1,40i,5,1,4900000,1,0,1,1
1,1,3,1,2.0,184,1,2,176000,8,320i,4,3,820000,8,0,1,1
2,3,3,2,2.0,190,3,1,46104,4,20d,5,1,2188000,2,0,1,1
1,1,3,2,3.0,249,4,1,0,0,730Li,4,1,6433997,1,0,1,1
2,2,3,2,2.0,184,3,1,181302,9,20d,5,1,1140000,6,0,1,1
1,1,3,2,3.0,340,3,2,96280,3,540i,4,1,2622000,3,0,1,1
2,1,3,2,3.0,249,5,1,0,1,30d,5,1,6639200,1,0,1,1
2,6,3,2,3.0,306,1,2,44993,5,35i,5,1,2976000,4,0,1,1
2,1,3,2,3.0,218,3,1,80000,6,25d,5,1,2700000,3,0,1,1
2,3,3,2,3.0,313,1,1,97000,6,40d,5,2,3350000,4,0,1,1
1,1,3,1,2.0,190,3,1,170000,6,520d,4,3,1310000,5,0,1,1
1,3,3,2,4.4,449,3,2,173500,6,550i,4,3,1150000,7,0,0,1
2,6,3,2,3.0,313,4,1,53249,6,40d,5,2,3916000,3,0,0,1
2,6,3,2,2.0,190,3,1,24667,1,20d,5,1,3100000,2,0,1,1
2,1,3,2,3.0,340,4,2,0,1,40i,5,1,6210000,1,0,1,1
2,1,3,2,3.0,400,5,1,6700,0,M50d,5,1,8000000,1,0,1,1
2,4,3,2,2.0,184,2,2,50000,7,20i,5,1,1050000,7,0,1,1
1,2,3,2,2.0,184,3,2,14370,4,320i,4,1,2069000,2,0,1,1
1,1,3,1,2.0,190,3,1,35000,3,520d,4,2,2090000,2,0,1,1
1,2,3,1,2.0,245,1,2,142988,6,528Li,4,3,1150000,5,0,0,1
1,1,3,1,2.0,190,3,1,137500,3,520d,4,2,1549000,3,0,1,1
2,1,3,2,3.0,249,5,1,0,1,30d,5,1,6762000,1,0,1,1
3,10,3,1,1.6,170,3,2,101000,8,118i,5,2,930000,8,0,1,1
2,1,3,2,3.0,340,4,2,0,1,40i,5,1,6210000,1,0,1,1
6,3,3,2,2.0,190,3,1,5400,4,Gran Turismo,5,1,2690000,1,0,1,1
1,1,3,2,2.0,245,3,2,124335,6,528Li,4,1,1060000,7,0,1,1
1,1,3,1,2.0,190,3,1,118671,3,520d,4,1,1999000,2,0,1,1
2,3,3,2,2.0,184,3,1,170000,9,20d,5,2,999000,8,0,1,1
2,4,3,2,2.0,245,4,2,91000,5,28i,5,2,1650000,6,0,1,1
